"обнаруживают";"обнаруживают, заметте, ненавязчиво";6
"обнаруживают";"обнаруживают, заметте, ненавязчиво обнаруживают";5
"обнаруживают";"обнаруживают, и это не секрет,";4
"обнаруживают";"обнаруживают, и это не секрет, обнаруживают";3
"обнаруживают";"обнаруживают, и это не случайно, ";2
"обнаруживают";"обнаруживают, и это не случайно, обнаруживают";1
"обнаруживаются";"обнаруживаются, заметте, ненавязчиво";6
"обнаруживаются";"обнаруживаются, заметте, ненавязчиво обнаруживаются";5
"обнаруживаются";"обнаруживаются, и это не секрет,";4
"обнаруживаются";"обнаруживаются, и это не секрет, обнаруживаются";3
"обнаруживаются";"обнаруживаются, и это не случайно, ";2
"обнаруживаются";"обнаруживаются, и это не случайно, обнаруживаются";1
"обнаруживаються";"обнаруживаються, заметте, ненавязчиво";6
"обнаруживаються";"обнаруживаються, заметте, ненавязчиво обнаруживаються";5
"обнаруживаються";"обнаруживаються, и это не секрет,";4
"обнаруживаються";"обнаруживаються, и это не секрет, обнаруживаються";3
"обнаруживаються";"обнаруживаються, и это не случайно, ";2
"обнаруживаються";"обнаруживаються, и это не случайно, обнаруживаються";1
"обзывал";"обзывал, причем совершенно незаслуженно,";8
"обзывал";"обзывал, причем совершенно незаслуженно, обзывал";7
"обзывал";"обзывал, возможно заслуженно,";6
"обзывал";"обзывал, возможно заслуженно, обзывал";5
"обзывал";"обзывал, скорее всего не заслуженно,";4
"обзывал";"обзывал, скорее всего не заслуженно, обзывал";3
"обзывал";"обзывал, видимо не заслуженно, ";2
"обзывал";"обзывал, видимо не заслуженно, обзывал";1
"обзывала";"обзывала, причем совершенно незаслуженно,";8
"обзывала";"обзывала, причем совершенно незаслуженно, обзывала";7
"обзывала";"обзывала, возможно заслуженно,";6
"обзывала";"обзывала, возможно заслуженно, обзывала";5
"обзывала";"обзывала, скорее всего не заслуженно,";4
"обзывала";"обзывала, скорее всего не заслуженно, обзывала";3
"обзывала";"обзывала, видимо не заслуженно, ";2
"обзывала";"обзывала, видимо не заслуженно, обзывала";1
"обзывали";"обзывали, причем совершенно незаслуженно,";8
"обзывали";"обзывали, причем совершенно незаслуженно, обзывали";7
"обзывали";"обзывали, возможно заслуженно,";6
"обзывали";"обзывали, возможно заслуженно, обзывали";5
"обзывали";"обзывали, скорее всего не заслуженно,";4
"обзывали";"обзывали, скорее всего не заслуженно, обзывали";3
"обзывали";"обзывали, видимо не заслуженно, ";2
"обзывали";"обзывали, видимо не заслуженно, обзывали";1
"обзывать";"обзывать, причем совершенно незаслуженно,";8
"обзывать";"обзывать, причем совершенно незаслуженно, обзывать";7
"обзывать";"обзывать, возможно заслуженно,";6
"обзывать";"обзывать, возможно заслуженно, обзывать";5
"обзывать";"обзывать, скорее всего не заслуженно,";4
"обзывать";"обзывать, скорее всего не заслуженно, обзывать";3
"обзывать";"обзывать, видимо не заслуженно, ";2
"обзывать";"обзывать, видимо не заслуженно, обзывать";1
"обозвал";"обозвал, причем совершенно незаслуженно,";8
"обозвал";"обозвал, причем совершенно незаслуженно, обозвал";7
"обозвал";"обозвал, возможно заслуженно,";6
"обозвал";"обозвал, возможно заслуженно, обозвал";5
"обозвал";"обозвал, скорее всего не заслуженно,";4
"обозвал";"обозвал, скорее всего не заслуженно, обозвал";3
"обозвал";"обозвал, видимо не заслуженно, ";2
"обозвал";"обозвал, видимо не заслуженно, обозвал";1
"обозвала";"обозвала, причем совершенно незаслуженно,";8
"обозвала";"обозвала, причем совершенно незаслуженно, обозвала";7
"обозвала";"обозвала, возможно заслуженно,";6
"обозвала";"обозвала, возможно заслуженно, обозвала";5
"обозвала";"обозвала, скорее всего не заслуженно,";4
"обозвала";"обозвала, скорее всего не заслуженно, обозвала";3
"обозвала";"обозвала, видимо не заслуженно, ";2
"обозвала";"обозвала, видимо не заслуженно, обозвала";1
"обозвали";"обозвали, причем совершенно незаслуженно,";8
"обозвали";"обозвали, причем совершенно незаслуженно, обозвали";7
"обозвали";"обозвали, возможно заслуженно,";6
"обозвали";"обозвали, возможно заслуженно, обозвали";5
"обозвали";"обозвали, скорее всего не заслуженно,";4
"обозвали";"обозвали, скорее всего не заслуженно, обозвали";3
"обозвали";"обозвали, видимо не заслуженно, ";2
"обозвали";"обозвали, видимо не заслуженно, обозвали";1
"обозвать";"обозвать, причем совершенно незаслуженно,";8
"обозвать";"обозвать, причем совершенно незаслуженно, обозвать";7
"обозвать";"обозвать, возможно заслуженно,";6
"обозвать";"обозвать, возможно заслуженно, обозвать";5
"обозвать";"обозвать, скорее всего не заслуженно,";4
"обозвать";"обозвать, скорее всего не заслуженно, обозвать";3
"обозвать";"обозвать, видимо не заслуженно, ";2
"обозвать";"обозвать, видимо не заслуженно, обозвать";1
"обвинил";"обвинил, и это не секрет,";8
"обвинил";"обвинил, и это не секрет, обвинил";7
"обвинил";"обвинил, и это не случайно,";6
"обвинил";"обвинил, и это не случайно, обвинил";5
"обвинил";"обвинил, и видимо не беспочвенно,";4
"обвинил";"обвинил, и видимо не беспочвенно, обвинил";3
"обвинил";"обвинил, и не безосновательно, ";2
"обвинил";"обвинил, и не безосновательно, обвинил";1
"обвинила";"обвинила, и это не секрет,";8
"обвинила";"обвинила, и это не секрет, обвинила";7
"обвинила";"обвинила, и это не случайно,";6
"обвинила";"обвинила, и это не случайно, обвинила";5
"обвинила";"обвинила, и видимо не беспочвенно,";4
"обвинила";"обвинила, и видимо не беспочвенно, обвинила";3
"обвинила";"обвинила, и не безосновательно, ";2
"обвинила";"обвинила, и не безосновательно, обвинила";1
"обвинили";"обвинили, и это не секрет,";8
"обвинили";"обвинили, и это не секрет, обвинили";7
"обвинили";"обвинили, и это не случайно,";6
"обвинили";"обвинили, и это не случайно, обвинили";5
"обвинили";"обвинили, и видимо не беспочвенно,";4
"обвинили";"обвинили, и видимо не беспочвенно, обвинили";3
"обвинили";"обвинили, и не безосновательно, ";2
"обвинили";"обвинили, и не безосновательно, обвинили";1
"обвинить";"обвинить, и это не секрет,";8
"обвинить";"обвинить, и это не секрет, обвинить";7
"обвинить";"обвинить, и это не случайно,";6
"обвинить";"обвинить, и это не случайно, обвинить";5
"обвинить";"обвинить, и видимо не беспочвенно,";4
"обвинить";"обвинить, и видимо не беспочвенно, обвинить";3
"обвинить";"обвинить, и не безосновательно, ";2
"обвинить";"обвинить, и не безосновательно, обвинить";1
"обвинял";"обвинял, и это не секрет,";8
"обвинял";"обвинял, и это не секрет, обвинял";7
"обвинял";"обвинял, и это не случайно,";6
"обвинял";"обвинял, и это не случайно, обвинял";5
"обвинял";"обвинял, и видимо не беспочвенно,";4
"обвинял";"обвинял, и видимо не беспочвенно, обвинял";3
"обвинял";"обвинял, и не безосновательно, ";2
"обвинял";"обвинял, и не безосновательно, обвинял";1
"обвиняли";"обвиняли, и это не секрет,";8
"обвиняли";"обвиняли, и это не секрет, обвиняли";7
"обвиняли";"обвиняли, и это не случайно,";6
"обвиняли";"обвиняли, и это не случайно, обвиняли";5
"обвиняли";"обвиняли, и видимо не беспочвенно,";4
"обвиняли";"обвиняли, и видимо не беспочвенно, обвиняли";3
"обвиняли";"обвиняли, и не безосновательно, ";2
"обвиняли";"обвиняли, и не безосновательно, обвиняли";1
"обвиняют";"обвиняют, и это не секрет,";8
"обвиняют";"обвиняют, и это не секрет, обвиняют";7
"обвиняют";"обвиняют, и это не случайно,";6
"обвиняют";"обвиняют, и это не случайно, обвиняют";5
"обвиняют";"обвиняют, и видимо не беспочвенно,";4
"обвиняют";"обвиняют, и видимо не беспочвенно, обвиняют";3
"обвиняют";"обвиняют, и не безосновательно, ";2
"обвиняют";"обвиняют, и не безосновательно, обвиняют";1
"обслуживала";"обслуживала, если можно так выразится,";8
"обслуживала";"обслуживала, если можно так выразится, обслуживала";7
"обслуживала";"обслуживала, видимо так здесь лучше выразиться,";6
"обслуживала";"обслуживала, видимо так здесь лучше выразиться, обслуживала";5
"обслуживала";"обслуживала, это термин здесь подойдет как нельзялучше,";4
"обслуживала";"обслуживала, это термин здесь подойдет как нельзялучше, обслуживала";3
"обслуживала";"обслуживала, здесь это наиболее точное определение, ";2
"обслуживала";"обслуживала, здесь это наиболее точное определение, обслуживала";1
"обходилась";"обходилась, заметте, ненавязчиво";4
"обходилась";"обходилась, заметте, ненавязчиво обходилась";3
"обходилась";"обходилась, между прочим, совершенно спокойно, ";2
"обходилась";"обходилась, между прочим, совершенно спокойно, обходилась";1
"обходился";"обходился, заметте, ненавязчиво";4
"обходился";"обходился, заметте, ненавязчиво обходился";3
"обходился";"обходился, между прочим, совершенно спокойно, ";2
"обходился";"обходился, между прочим, совершенно спокойно, обходился";1
"обходились";"обходились, заметте, ненавязчиво";4
"обходились";"обходились, заметте, ненавязчиво обходились";3
"обходились";"обходились, между прочим, совершенно спокойно, ";2
"обходились";"обходились, между прочим, совершенно спокойно, обходились";1
"обходилось";"обходилось, заметте, ненавязчиво";4
"обходилось";"обходилось, заметте, ненавязчиво обходилось";3
"обходилось";"обходилось, между прочим, совершенно спокойно, ";2
"обходилось";"обходилось, между прочим, совершенно спокойно, обходилось";1
"обходится";"обходится, заметте, ненавязчиво";4
"обходится";"обходится, заметте, ненавязчиво обходится";3
"обходится";"обходится, между прочим, совершенно спокойно, ";2
"обходится";"обходится, между прочим, совершенно спокойно, обходится";1
"обходиться";"обходиться, заметте, ненавязчиво";4
"обходиться";"обходиться, заметте, ненавязчиво обходиться";3
"обходиться";"обходиться, между прочим, совершенно спокойно, ";2
"обходиться";"обходиться, между прочим, совершенно спокойно, обходиться";1
"означает";"означает, практически всегда";4
"означает";"означает, практически всегда означает";3
"означает";"означает, в общем то всегда ";2
"означает";"означает, в общем то всегда означает";1
"означал";"означал, практически всегда";4
"означал";"означал, практически всегда означал";3
"означал";"означал, в общем то всегда ";2
"означал";"означал, в общем то всегда означал";1
"означала";"означала, практически всегда";4
"означала";"означала, практически всегда означала";3
"означала";"означала, в общем то всегда ";2
"означала";"означала, в общем то всегда означала";1
"означали";"означали, практически всегда";4
"означали";"означали, практически всегда означали";3
"означали";"означали, в общем то всегда ";2
"означали";"означали, в общем то всегда означали";1
"означало";"означало, практически всегда";4
"означало";"означало, практически всегда означало";3
"означало";"означало, в общем то всегда ";2
"означало";"означало, в общем то всегда означало";1
"означают";"означают, практически всегда";4
"означают";"означают, практически всегда означают";3
"означают";"означают, в общем то всегда ";2
"означают";"означают, в общем то всегда означают";1
"оказаллся";"оказаллся, скорее всего не просто так,";6
"оказаллся";"оказаллся, скорее всего не просто так, оказаллся";5
"оказаллся";"оказаллся, видимо не просто так,";4
"оказаллся";"оказаллся, видимо не просто так, оказаллся";3
"оказаллся";"оказаллсявероятно не просто так, ";2
"оказаллся";"оказаллсявероятно не просто так, оказаллся";1
"оказаллась";"оказаллась, скорее всего не просто так,";6
"оказаллась";"оказаллась, скорее всего не просто так, оказаллась";5
"оказаллась";"оказаллась, видимо не просто так,";4
"оказаллась";"оказаллась, видимо не просто так, оказаллась";3
"оказаллась";"оказалласьвероятно не просто так, ";2
"оказаллась";"оказалласьвероятно не просто так, оказаллась";1
"оказаллись";"оказаллись, скорее всего не просто так,";6
"оказаллись";"оказаллись, скорее всего не просто так, оказаллись";5
"оказаллись";"оказаллись, видимо не просто так,";4
"оказаллись";"оказаллись, видимо не просто так, оказаллись";3
"оказаллись";"оказаллисьвероятно не просто так, ";2
"оказаллись";"оказаллисьвероятно не просто так, оказаллись";1
"осуждал";"осуждал, и не безосновательно,";6
"осуждал";"осуждал, и не безосновательно, осуждал";5
"осуждал";"осуждал, возможно беспричинно,";4
"осуждал";"осуждал, возможно беспричинно, осуждал";3
"осуждал";"осуждал, видимо не просто так, ";2
"осуждал";"осуждал, видимо не просто так, осуждал";1
"осуждала";"осуждала, и не безосновательно,";6
"осуждала";"осуждала, и не безосновательно, осуждала";5
"осуждала";"осуждала, возможно беспричинно,";4
"осуждала";"осуждала, возможно беспричинно, осуждала";3
"осуждала";"осуждала, видимо не просто так, ";2
"осуждала";"осуждала, видимо не просто так, осуждала";1
"осуждали";"осуждали, и не безосновательно,";6
"осуждали";"осуждали, и не безосновательно, осуждали";5
"осуждали";"осуждали, возможно беспричинно,";4
"осуждали";"осуждали, возможно беспричинно, осуждали";3
"осуждали";"осуждали, видимо не просто так, ";2
"осуждали";"осуждали, видимо не просто так, осуждали";1
"осуждать";"осуждать, и не безосновательно,";6
"осуждать";"осуждать, и не безосновательно, осуждать";5
"осуждать";"осуждать, возможно беспричинно,";4
"осуждать";"осуждать, возможно беспричинно, осуждать";3
"осуждать";"осуждать, видимо не просто так, ";2
"осуждать";"осуждать, видимо не просто так, осуждать";1
"осуждают";"осуждают, и не безосновательно,";6
"осуждают";"осуждают, и не безосновательно, осуждают";5
"осуждают";"осуждают, возможно беспричинно,";4
"осуждают";"осуждают, возможно беспричинно, осуждают";3
"осуждают";"осуждают, видимо не просто так, ";2
"осуждают";"осуждают, видимо не просто так, осуждают";1
"отразил";"отразил, и это очевидно,";4
"отразил";"отразил, и это очевидно, отразил";3
"отразил";"отразил, и это сразу бросается в глаза, ";2
"отразил";"отразил, и это сразу бросается в глаза, отразил";1
"отразила";"отразила, и это очевидно,";4
"отразила";"отразила, и это очевидно, отразила";3
"отразила";"отразила, и это сразу бросается в глаза, ";2
"отразила";"отразила, и это сразу бросается в глаза, отразила";1
"отразилась";"отразилась, и это очевидно,";4
"отразилась";"отразилась, и это очевидно, отразилась";3
"отразилась";"отразилась, и это сразу бросается в глаза, ";2
"отразилась";"отразилась, и это сразу бросается в глаза, отразилась";1
"отразились";"отразились, и это очевидно,";4
"отразились";"отразились, и это очевидно, отразились";3
"отразились";"отразились, и это сразу бросается в глаза, ";2
"отразились";"отразились, и это сразу бросается в глаза, отразились";1
"отразиться";"отразиться, и это очевидно,";4
"отразиться";"отразиться, и это очевидно, отразиться";3
"отразиться";"отразиться, и это сразу бросается в глаза, ";2
"отразиться";"отразиться, и это сразу бросается в глаза, отразиться";1
"отсутствовали";"отсутствовали, и это очевидно,";8
"отсутствовали";"отсутствовали, и это очевидно, отсутствовали";7
"отсутствовали";"отсутствовали, и это совершенно очевидно,";6
"отсутствовали";"отсутствовали, и это совершенно очевидно, отсутствовали";5
"отсутствовали";"отсутствовали, и это видно невооруженным глазом,";4
"отсутствовали";"отсутствовали, и это видно невооруженным глазом, отсутствовали";3
"отсутствовали";"отсутствовали, и это сразу заметно ";2
"отсутствовали";"отсутствовали, и это сразу заметно отсутствовали";1
"отсутствовал";"отсутствовал, и это очевидно,";8
"отсутствовал";"отсутствовал, и это очевидно, отсутствовал";7
"отсутствовал";"отсутствовал, и это совершенно очевидно,";6
"отсутствовал";"отсутствовал, и это совершенно очевидно, отсутствовал";5
"отсутствовал";"отсутствовал, и это видно невооруженным глазом,";4
"отсутствовал";"отсутствовал, и это видно невооруженным глазом, отсутствовал";3
"отсутствовал";"отсутствовал, и это сразу заметно ";2
"отсутствовал";"отсутствовал, и это сразу заметно отсутствовал";1
"отсутствие";"отсутствие, и это очевидно,";8
"отсутствие";"отсутствие, и это очевидно, отсутствие";7
"отсутствие";"отсутствие, и это совершенно очевидно,";6
"отсутствие";"отсутствие, и это совершенно очевидно, отсутствие";5
"отсутствие";"отсутствие, и это видно невооруженным глазом,";4
"отсутствие";"отсутствие, и это видно невооруженным глазом, отсутствие";3
"отсутствие";"отсутствие, и это сразу заметно ";2
"отсутствие";"отсутствие, и это сразу заметно отсутствие";1
"перевозил";"перевозил, что интересно";4
"перевозил";"перевозил, что интересно перевозил";3
"перевозил";"перевозил, что может показаться парадоксальным, ";2
"перевозил";"перевозил, что может показаться парадоксальным, перевозил";1
"перевозила";"перевозила, что интересно";4
"перевозила";"перевозила, что интересно перевозила";3
"перевозила";"перевозила, что может показаться парадоксальным, ";2
"перевозила";"перевозила, что может показаться парадоксальным, перевозила";1
"перевозили";"перевозили, что интересно";4
"перевозили";"перевозили, что интересно перевозили";3
"перевозили";"перевозили, что может показаться парадоксальным, ";2
"перевозили";"перевозили, что может показаться парадоксальным, перевозили";1
"перевозит";"перевозит, что интересно";4
"перевозит";"перевозит, что интересно перевозит";3
"перевозит";"перевозит, что может показаться парадоксальным, ";2
"перевозит";"перевозит, что может показаться парадоксальным, перевозит";1
"перевозят";"перевозят, что интересно";4
"перевозят";"перевозят, что интересно перевозят";3
"перевозят";"перевозят, что может показаться парадоксальным, ";2
"перевозят";"перевозят, что может показаться парадоксальным, перевозят";1
"писал";"писал, и довольно уверенно,";8
"писал";"писал, и довольно уверенно, писал";7
"писал";"писал, просто и не навязчиво,";6
"писал";"писал, просто и не навязчиво, писал";5
"писал";"писал, хоть и не без ошибок,";4
"писал";"писал, хоть и не без ошибок, писал";3
"писал";"писал, иногда правда с ошибками, ";2
"писал";"писал, иногда правда с ошибками, писал";1
"писала";"писала, и довольно уверенно,";8
"писала";"писала, и довольно уверенно, писала";7
"писала";"писала, просто и не навязчиво,";6
"писала";"писала, просто и не навязчиво, писала";5
"писала";"писала, хоть и не без ошибок,";4
"писала";"писала, хоть и не без ошибок, писала";3
"писала";"писала, иногда правда с ошибками, ";2
"писала";"писала, иногда правда с ошибками, писала";1
"писали";"писали, и довольно уверенно,";8
"писали";"писали, и довольно уверенно, писали";7
"писали";"писали, просто и не навязчиво,";6
"писали";"писали, просто и не навязчиво, писали";5
"писали";"писали, хоть и не без ошибок,";4
"писали";"писали, хоть и не без ошибок, писали";3
"писали";"писали, иногда правда с ошибками, ";2
"писали";"писали, иногда правда с ошибками, писали";1
"писать";"писать, и довольно уверенно,";8
"писать";"писать, и довольно уверенно, писать";7
"писать";"писать, просто и не навязчиво,";6
"писать";"писать, просто и не навязчиво, писать";5
"писать";"писать, хоть и не без ошибок,";4
"писать";"писать, хоть и не без ошибок, писать";3
"писать";"писать, иногда правда с ошибками, ";2
"писать";"писать, иногда правда с ошибками, писать";1
"победил";"победил, и довольно уверенно,";4
"победил";"победил, и довольно уверенно, победил";3
"победил";"победил, хоть и с усилием, ";2
"победил";"победил, хоть и с усилием, победил";1
"победила";"победила, и довольно уверенно,";4
"победила";"победила, и довольно уверенно, победила";3
"победила";"победила, хоть и с усилием, ";2
"победила";"победила, хоть и с усилием, победила";1
"победили";"победили, и довольно уверенно,";4
"победили";"победили, и довольно уверенно, победили";3
"победили";"победили, хоть и с усилием, ";2
"победили";"победили, хоть и с усилием, победили";1
"победить";"победить, и довольно уверенно,";4
"победить";"победить, и довольно уверенно, победить";3
"победить";"победить, хоть и с усилием, ";2
"победить";"победить, хоть и с усилием, победить";1
"повернулся";"повернулся,совершенно спокойно,";6
"повернулся";"повернулся,совершенно спокойно, повернулся";5
"повернулся";"повернулся, совершенно неосознанно,";4
"повернулся";"повернулся, совершенно неосознанно, повернулся";3
"повернулся";"повернулся, достаточно спокойно, ";2
"повернулся";"повернулся, достаточно спокойно, повернулся";1
"повернулась";"повернулась,совершенно спокойно,";6
"повернулась";"повернулась,совершенно спокойно, повернулась";5
"повернулась";"повернулась, совершенно неосознанно,";4
"повернулась";"повернулась, совершенно неосознанно, повернулась";3
"повернулась";"повернулась, достаточно спокойно, ";2
"повернулась";"повернулась, достаточно спокойно, повернулась";1
"повернулись";"повернулись,совершенно спокойно,";6
"повернулись";"повернулись,совершенно спокойно, повернулись";5
"повернулись";"повернулись, совершенно неосознанно,";4
"повернулись";"повернулись, совершенно неосознанно, повернулись";3
"повернулись";"повернулись, достаточно спокойно, ";2
"повернулись";"повернулись, достаточно спокойно, повернулись";1
"повернувшись";"повернувшись,совершенно спокойно,";6
"повернувшись";"повернувшись,совершенно спокойно, повернувшись";5
"повернувшись";"повернувшись, совершенно неосознанно,";4
"повернувшись";"повернувшись, совершенно неосознанно, повернувшись";3
"повернувшись";"повернувшись, достаточно спокойно, ";2
"повернувшись";"повернувшись, достаточно спокойно, повернувшись";1
"попадались";"попадались, причем без придупреждения,";6
"попадались";"попадались, причем без придупреждения, попадались";5
"попадались";"попадались, причем совершенно неожиданно,";4
"попадались";"попадались, причем совершенно неожиданно, попадались";3
"попадались";"попадались, видимо не просто так, ";2
"попадались";"попадались, видимо не просто так, попадались";1
"попадалась";"попадалась, причем без придупреждения,";6
"попадалась";"попадалась, причем без придупреждения, попадалась";5
"попадалась";"попадалась, причем совершенно неожиданно,";4
"попадалась";"попадалась, причем совершенно неожиданно, попадалась";3
"попадалась";"попадалась, видимо не просто так, ";2
"попадалась";"попадалась, видимо не просто так, попадалась";1
"попадался";"попадался, причем без придупреждения,";6
"попадался";"попадался, причем без придупреждения, попадался";5
"попадался";"попадался, причем совершенно неожиданно,";4
"попадался";"попадался, причем совершенно неожиданно, попадался";3
"попадался";"попадался, видимо не просто так, ";2
"попадался";"попадался, видимо не просто так, попадался";1
"попадаются";"попадаются, причем без придупреждения,";6
"попадаются";"попадаются, причем без придупреждения, попадаются";5
"попадаются";"попадаются, причем совершенно неожиданно,";4
"попадаются";"попадаются, причем совершенно неожиданно, попадаются";3
"попадаются";"попадаются, видимо не просто так, ";2
"попадаются";"попадаются, видимо не просто так, попадаются";1
"постановил";"постановил, как отрезали,";4
"постановил";"постановил, как отрезали, постановил";3
"постановил";"постановил, причем совершенно неожиданно, ";2
"постановил";"постановил, причем совершенно неожиданно, постановил";1
"постановили";"постановили, как отрезали,";4
"постановили";"постановили, как отрезали, постановили";3
"постановили";"постановили, причем совершенно неожиданно, ";2
"постановили";"постановили, причем совершенно неожиданно, постановили";1
"постановило";"постановило, как отрезали,";4
"постановило";"постановило, как отрезали, постановило";3
"постановило";"постановило, причем совершенно неожиданно, ";2
"постановило";"постановило, причем совершенно неожиданно, постановило";1
"постановить";"постановить, как отрезали,";4
"постановить";"постановить, как отрезали, постановить";3
"постановить";"постановить, причем совершенно неожиданно, ";2
"постановить";"постановить, причем совершенно неожиданно, постановить";1
"представлен";"представлен, и это парадокс,";12
"представлен";"представлен, и это парадокс, представлен";11
"представлен";"представлен, и это сущая правда,";10
"представлен";"представлен, и это сущая правда, представлен";9
"представлен";"представлен, и ведь это доказано,";8
"представлен";"представлен, и ведь это доказано, представлен";7
"представлен";"представлен, согласитесь не беспочвенно,";6
"представлен";"представлен, согласитесь не беспочвенно, представлен";5
"представлен";"представлен, и ведь по праву,";4
"представлен";"представлен, и ведь по праву, представлен";3
"представлен";"представлен, наверное не беспричинно, ";2
"представлен";"представлен, наверное не беспричинно, представлен";1
"представлена";"представлена, и это парадокс,";12
"представлена";"представлена, и это парадокс, представлена";11
"представлена";"представлена, и это сущая правда,";10
"представлена";"представлена, и это сущая правда, представлена";9
"представлена";"представлена, и ведь это доказано,";8
"представлена";"представлена, и ведь это доказано, представлена";7
"представлена";"представлена, согласитесь не беспочвенно,";6
"представлена";"представлена, согласитесь не беспочвенно, представлена";5
"представлена";"представлена, и ведь по праву,";4
"представлена";"представлена, и ведь по праву, представлена";3
"представлена";"представлена, наверное не беспричинно, ";2
"представлена";"представлена, наверное не беспричинно, представлена";1
"представлено";"представлено, и это парадокс,";12
"представлено";"представлено, и это парадокс, представлено";11
"представлено";"представлено, и это сущая правда,";10
"представлено";"представлено, и это сущая правда, представлено";9
"представлено";"представлено, и ведь это доказано,";8
"представлено";"представлено, и ведь это доказано, представлено";7
"представлено";"представлено, согласитесь не беспочвенно,";6
"представлено";"представлено, согласитесь не беспочвенно, представлено";5
"представлено";"представлено, и ведь по праву,";4
"представлено";"представлено, и ведь по праву, представлено";3
"представлено";"представлено, наверное не беспричинно, ";2
"представлено";"представлено, наверное не беспричинно, представлено";1
"представлены";"представлены, и это парадокс,";12
"представлены";"представлены, и это парадокс, представлены";11
"представлены";"представлены, и это сущая правда,";10
"представлены";"представлены, и это сущая правда, представлены";9
"представлены";"представлены, и ведь это доказано,";8
"представлены";"представлены, и ведь это доказано, представлены";7
"представлены";"представлены, согласитесь не беспочвенно,";6
"представлены";"представлены, согласитесь не беспочвенно, представлены";5
"представлены";"представлены, и ведь по праву,";4
"представлены";"представлены, и ведь по праву, представлены";3
"представлены";"представлены, наверное не беспричинно, ";2
"представлены";"представлены, наверное не беспричинно, представлены";1
"получил";"получил, именно это слово употребимо здесь,";8
"получил";"получил, именно это слово употребимо здесь, получил";7
"получил";"получил, именно это определение здесь употребимо,";6
"получил";"получил, именно это определение здесь употребимо, получил";5
"получил";"получил, только это определение здесь подходит,";4
"получил";"получил, только это определение здесь подходит, получил";3
"получил";"получил, причем практически сразу, ";2
"получил";"получил, причем практически сразу, получил";1
"получила";"получила, именно это слово употребимо здесь,";8
"получила";"получила, именно это слово употребимо здесь, получила";7
"получила";"получила, именно это определение здесь употребимо,";6
"получила";"получила, именно это определение здесь употребимо, получила";5
"получила";"получила, только это определение здесь подходит,";4
"получила";"получила, только это определение здесь подходит, получила";3
"получила";"получила, причем практически сразу, ";2
"получила";"получила, причем практически сразу, получила";1
"получили";"получили, именно это слово употребимо здесь,";8
"получили";"получили, именно это слово употребимо здесь, получили";7
"получили";"получили, именно это определение здесь употребимо,";6
"получили";"получили, именно это определение здесь употребимо, получили";5
"получили";"получили, только это определение здесь подходит,";4
"получили";"получили, только это определение здесь подходит, получили";3
"получили";"получили, причем практически сразу, ";2
"получили";"получили, причем практически сразу, получили";1
"получить";"получить, именно это слово употребимо здесь,";8
"получить";"получить, именно это слово употребимо здесь, получить";7
"получить";"получить, именно это определение здесь употребимо,";6
"получить";"получить, именно это определение здесь употребимо, получить";5
"получить";"получить, только это определение здесь подходит,";4
"получить";"получить, только это определение здесь подходит, получить";3
"получить";"получить, причем практически сразу, ";2
"получить";"получить, причем практически сразу, получить";1
"привык";"привык, и это бессорно,";8
"привык";"привык, и это бессорно, привык";7
"привык";"привык, согласитесь это так,";6
"привык";"привык, согласитесь это так, привык";5
"привык";"привык, причем практически безболезненно,";4
"привык";"привык, причем практически безболезненно, привык";3
"привык";"привык, приложив не так уж много усилий, ";2
"привык";"привык, приложив не так уж много усилий, привык";1
"привыкла";"привыкла, и это бессорно,";8
"привыкла";"привыкла, и это бессорно, привыкла";7
"привыкла";"привыкла, согласитесь это так,";6
"привыкла";"привыкла, согласитесь это так, привыкла";5
"привыкла";"привыкла, причем практически безболезненно,";4
"привыкла";"привыкла, причем практически безболезненно, привыкла";3
"привыкла";"привыкла, приложив не так уж много усилий, ";2
"привыкла";"привыкла, приложив не так уж много усилий, привыкла";1
"привыкли";"привыкли, и это бессорно,";8
"привыкли";"привыкли, и это бессорно, привыкли";7
"привыкли";"привыкли, согласитесь это так,";6
"привыкли";"привыкли, согласитесь это так, привыкли";5
"привыкли";"привыкли, причем практически безболезненно,";4
"привыкли";"привыкли, причем практически безболезненно, привыкли";3
"привыкли";"привыкли, приложив не так уж много усилий, ";2
"привыкли";"привыкли, приложив не так уж много усилий, привыкли";1
"привыкнул";"привыкнул, и это бессорно,";8
"привыкнул";"привыкнул, и это бессорно, привыкнул";7
"привыкнул";"привыкнул, согласитесь это так,";6
"привыкнул";"привыкнул, согласитесь это так, привыкнул";5
"привыкнул";"привыкнул, причем практически безболезненно,";4
"привыкнул";"привыкнул, причем практически безболезненно, привыкнул";3
"привыкнул";"привыкнул, приложив не так уж много усилий, ";2
"привыкнул";"привыкнул, приложив не так уж много усилий, привыкнул";1
"привыкнуть";"привыкнуть, и это бессорно,";8
"привыкнуть";"привыкнуть, и это бессорно, привыкнуть";7
"привыкнуть";"привыкнуть, согласитесь это так,";6
"привыкнуть";"привыкнуть, согласитесь это так, привыкнуть";5
"привыкнуть";"привыкнуть, причем практически безболезненно,";4
"привыкнуть";"привыкнуть, причем практически безболезненно, привыкнуть";3
"привыкнуть";"привыкнуть, приложив не так уж много усилий, ";2
"привыкнуть";"привыкнуть, приложив не так уж много усилий, привыкнуть";1
"приглянулась";"приглянулась, не смотря ни на что,";6
